medal_date,medal_type,medal_code,name,gender,country_code,country,country_long,nationality_code,nationality,nationality_long,team,team_gender,discipline,event,event_type,url_event,birth_date,code_athlete,code_team,is_medallist
11-08-2024,Gold Medal,1,PLUM Kelsey,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,24-08-1994,1954748,BKBWTEAM5---USA01,TRUE
11-08-2024,Gold Medal,1,IONESCU Sabrina,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,06-12-1997,1954739,BKBWTEAM5---USA01,TRUE
11-08-2024,Gold Medal,1,COPPER Kahleah,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,28-08-1994,1954730,BKBWTEAM5---USA01,TRUE
11-08-2024,Gold Medal,1,GRAY Chelsea,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,08-10-1992,1954734,BKBWTEAM5---USA01,TRUE
11-08-2024,Gold Medal,1,WILSON A'ja,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,08-08-1996,1954757,BKBWTEAM5---USA01,TRUE
11-08-2024,Gold Medal,1,STEWART Breanna,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,27-08-1994,1954752,BKBWTEAM5---USA01,TRUE
11-08-2024,Gold Medal,1,COLLIER Napheesa,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,23-09-1996,1954729,BKBWTEAM5---USA01,TRUE
11-08-2024,Gold Medal,1,TAURASI Diana,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,11-06-1982,1954753,BKBWTEAM5---USA01,TRUE
11-08-2024,Gold Medal,1,YOUNG Jackie,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,16-09-1997,1954758,BKBWTEAM5---USA01,TRUE
11-08-2024,Gold Medal,1,THOMAS Alyssa,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,12-04-1992,1954754,BKBWTEAM5---USA01,TRUE
11-08-2024,Gold Medal,1,GRINER Brittney,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,18-10-1990,1954735,BKBWTEAM5---USA01,TRUE
11-08-2024,Silver Medal,2,FAUTHOUX Marine,Female,FRA,France,France,FRA,France,France,France,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,23-01-2001,1573445,BKBWTEAM5---FRA01,TRUE
11-08-2024,Silver Medal,2,CHERY Alexia,Female,FRA,France,France,FRA,France,France,France,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,05-09-1998,1573442,BKBWTEAM5---FRA01,TRUE
11-08-2024,Silver Medal,2,MICHEL BOURY Sarah,Female,FRA,France,France,FRA,France,France,France,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,10-01-1989,1573452,BKBWTEAM5---FRA01,TRUE
11-08-2024,Silver Medal,2,AYAYI Valeriane,Female,FRA,France,France,FRA,France,France,France,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,29-04-1994,1573439,BKBWTEAM5---FRA01,TRUE
11-08-2024,Silver Medal,2,RUPERT Iliana,Female,FRA,France,France,FRA,France,France,France,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,12-07-2001,1573454,BKBWTEAM5---FRA01,TRUE
11-08-2024,Silver Medal,2,SALAUN Janelle,Female,FRA,France,France,FRA,France,France,France,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,05-09-2001,1573455,BKBWTEAM5---FRA01,TRUE
11-08-2024,Silver Medal,2,MALONGA Dominique,Female,FRA,France,France,FRA,France,France,France,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,16-11-2005,1573451,BKBWTEAM5---FRA01,TRUE
11-08-2024,Silver Medal,2,WILLIAMS Gabby,Female,FRA,France,France,FRA,France,France,France,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,09-09-1996,1573457,BKBWTEAM5---FRA01,TRUE
11-08-2024,Silver Medal,2,BADIANE Marieme,Female,FRA,France,France,FRA,France,France,France,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,24-11-1994,1573440,BKBWTEAM5---FRA01,TRUE
11-08-2024,Silver Medal,2,JOHANNES Marine,Female,FRA,France,France,FRA,France,France,France,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,21-01-1995,1573448,BKBWTEAM5---FRA01,TRUE
11-08-2024,Silver Medal,2,LACAN Leila,Female,FRA,France,France,FRA,France,France,France,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,02-06-2004,1573449,BKBWTEAM5---FRA01,TRUE
11-08-2024,Silver Medal,2,BERNIES Romane,Female,FRA,France,France,FRA,France,France,France,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000100--,27-06-1993,1573441,BKBWTEAM5---FRA01,TRUE
11-08-2024,Bronze Medal,3,MELBOURNE Jade,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000200--,18-08-2002,1939955,BKBWTEAM5---AUS01,TRUE
11-08-2024,Bronze Medal,3,WALLACE Kristy,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000200--,03-01-1996,1939956,BKBWTEAM5---AUS01,TRUE
11-08-2024,Bronze Medal,3,TALBOT Steph,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000200--,15-06-1994,1939970,BKBWTEAM5---AUS01,TRUE
11-08-2024,Bronze Medal,3,MADGEN Tess,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000200--,12-08-1990,1939971,BKBWTEAM5---AUS01,TRUE
11-08-2024,Bronze Medal,3,SMITH Alanna,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000200--,10-09-1996,1939943,BKBWTEAM5---AUS01,TRUE
11-08-2024,Bronze Medal,3,MAGBEGOR Ezi,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000200--,13-08-1999,1939952,BKBWTEAM5---AUS01,TRUE
11-08-2024,Bronze Medal,3,TOLO Marianna,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000200--,02-07-1989,1939964,BKBWTEAM5---AUS01,TRUE
11-08-2024,Bronze Medal,3,GEORGE Cayla,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000200--,01-05-1989,1939948,BKBWTEAM5---AUS01,TRUE
11-08-2024,Bronze Medal,3,ATWELL Amy,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000200--,30-06-1998,1939946,BKBWTEAM5---AUS01,TRUE
11-08-2024,Bronze Medal,3,BORLASE Isobel,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000200--,12-09-2004,1939954,BKBWTEAM5---AUS01,TRUE
11-08-2024,Bronze Medal,3,JACKSON Lauren,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000200--,11-05-1981,1939959,BKBWTEAM5---AUS01,TRUE
11-08-2024,Bronze Medal,3,WHITCOMB Sami,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Basketball,Women,HTEAM,/en/paris-2024/results/basketball/women/fnl-000200--,20-07-1988,1939967,BKBWTEAM5---AUS01,TRUE
11-08-2024,Gold Medal,1,JACOBSEN Niklas Landin,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,19-12-1988,1895223,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,KIRKELOEKKE Niclas,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,26-03-1994,1895248,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,JACOBSEN Magnus Landin,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,20-08-1995,1895241,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,JAKOBSEN Emil,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,24-01-1998,1895238,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,LAUGE Rasmus,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,20-06-1991,1895239,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,NIELSEN Emil,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,10-03-1997,1895202,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,SAUGSTRUP Magnus,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,12-07-1996,1895227,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,LINDBERG Hans,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,01-08-1981,1895228,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,GIDSEL Mathias,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,08-02-1999,1895237,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,MOELLGAARD Henrik,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,02-01-1985,1895172,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,HANSEN Mikkel,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,22-10-1987,1895235,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,JOERGENSEN Lukas,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,31-03-1999,1895161,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,ANDERSSON Lasse,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,11-03-1994,1895178,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,HALD Simon,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,28-09-1994,1895234,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,ARNOLDSEN Thomas,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,11-01-2002,1895236,HBLMTEAM7---DEN01,TRUE
11-08-2024,Gold Medal,1,PYTLICK Simon,Male,DEN,Denmark,Denmark,DEN,Denmark,Denmark,Denmark,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,11-12-2000,1895180,HBLMTEAM7---DEN01,TRUE
11-08-2024,Silver Medal,2,SPAETH David,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,29-04-2002,1899256,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,GOLLA Johannes,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,05-11-1997,1899239,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,WITZKE Luca,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,03-04-1999,1899226,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,HEYMANN Sebastian,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,01-03-1998,1899206,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,FISCHER Justus,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,06-02-2003,1899237,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,KNORR Juri,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,09-05-2000,1899214,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,KOESTER Julian,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,16-03-2000,1899227,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,USCINS Renars,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,29-04-2002,1899231,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,HAEFNER Kai,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,10-07-1989,1899185,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,HORNKE Tim,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,04-08-1990,1899247,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,WOLFF Andreas,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,03-03-1991,1899193,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,DAHMKE Rune,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,10-04-1993,1899181,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,MERTENS Lukas,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,22-03-1996,1899252,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,STEINERT Christoph,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,18-01-1990,1899246,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,GRGIC Marko,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,11-09-2003,3546884,HBLMTEAM7---GER01,TRUE
11-08-2024,Silver Medal,2,KOHLBACHER Jannik,Male,GER,Germany,Germany,GER,Germany,Germany,Germany,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000100--,19-07-1995,1899187,HBLMTEAM7---GER01,TRUE
11-08-2024,Bronze Medal,3,PEREZ de VARGAS Gonzalo,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,10-01-1991,1948272,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,MAQUEDA Jorge,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,06-02-1988,1948260,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,DUJSHEBAEV Alex,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,17-12-1992,1948239,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,CORRALES Rodrigo,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,24-01-1991,1948238,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,FIGUERAS Adrian,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,31-08-1988,1948246,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,GARCIANDIA Imanol,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,30-04-1995,1948251,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,SERDIO Abel,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,16-04-1994,1948281,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,CASADO Agustin,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,21-05-1996,1948233,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,GOMEZ Aleix,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,07-05-1997,1948252,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,TARRAFETA Ian,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,04-01-1999,1948288,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,SANCHEZ-MIGALLON Miguel,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,08-02-1995,1948280,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,DUJSHEBAEV Daniel,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,04-07-1997,1948240,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,ODRIOZOLA Kauldi,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,07-01-1997,1948268,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,FERNANDEZ Daniel,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,28-03-2001,1948244,HBLMTEAM7---ESP01,TRUE
11-08-2024,Bronze Medal,3,RODRIGUEZ Javier,Male,ESP,Spain,Spain,ESP,Spain,Spain,Spain,M,Handball,Men,HTEAM,/en/paris-2024/results/handball/men/fnl-000200--,22-07-2002,1948278,HBLMTEAM7---ESP01,TRUE
11-08-2024,Gold Medal,1,CAMBI Carlotta,Female,ITA,Italy,Italy,ITA,Italy,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,28-05-1996,1921740,VVOWTEAM6---ITA01,TRUE
11-08-2024,Gold Medal,1,de GENNARO Monica,Female,ITA,Italy,Italy,ITA,Italy,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,08-01-1987,1921757,VVOWTEAM6---ITA01,TRUE
11-08-2024,Gold Medal,1,ORRO Alessia,Female,ITA,Italy,Italy,ITA,Italy,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,18-07-1998,1921738,VVOWTEAM6---ITA01,TRUE
11-08-2024,Gold Medal,1,BOSETTI Caterina Chiara,Female,ITA,Italy,Italy,ITA,Italy,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,02-02-1994,1921747,VVOWTEAM6---ITA01,TRUE
11-08-2024,Gold Medal,1,DANESI Anna,Female,ITA,Italy,Italy,ITA,Italy,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,20-04-1996,1921751,VVOWTEAM6---ITA01,TRUE
11-08-2024,Gold Medal,1,SYLLA Myriam Fatime,Female,ITA,Italy,Italy,ITA,Italy,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,08-01-1995,1921746,VVOWTEAM6---ITA01,TRUE
11-08-2024,Gold Medal,1,EGONU Paola Ogechi,Female,ITA,Italy,Italy,ITA,Italy,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,18-12-1998,1921742,VVOWTEAM6---ITA01,TRUE
11-08-2024,Gold Medal,1,FAHR Sarah Luisa,Female,ITA,Italy,Italy,ITA,Italy,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,12-09-2001,1921752,VVOWTEAM6---ITA01,TRUE
11-08-2024,Gold Medal,1,ANTROPOVA Ekaterina,Female,ITA,Italy,Italy,ITA,Italy,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,19-03-2003,1921743,VVOWTEAM6---ITA01,TRUE
11-08-2024,Gold Medal,1,GIOVANNINI Gaia,Female,ITA,Italy,Italy,ITA,Italy,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,17-12-2001,1969716,VVOWTEAM6---ITA01,TRUE
11-08-2024,Gold Medal,1,SPIRITO Ilaria,Female,ITA,Italy,Italy,ITA,Italy,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,20-02-1994,1921761,VVOWTEAM6---ITA01,TRUE
11-08-2024,Gold Medal,1,LUBIAN Marina,Female,ITA,Italy,Italy,ITA,Italy,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,11-04-2000,1921753,VVOWTEAM6---ITA01,TRUE
11-08-2024,Gold Medal,1,OMORUYI Oghosasere Loveth,Female,ITA,Italy,Italy,ITA,Italy,Italy,Italy,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,25-08-2002,1921749,VVOWTEAM6---ITA01,TRUE
11-08-2024,Silver Medal,2,SKINNER Avery,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,25-04-1999,1917762,VVOWTEAM6---USA01,TRUE
11-08-2024,Silver Medal,2,RETTKE Dana,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,21-01-1999,1917759,VVOWTEAM6---USA01,TRUE
11-08-2024,Silver Medal,2,ROBINSON Kelsey,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,25-06-1992,1917760,VVOWTEAM6---USA01,TRUE
11-08-2024,Silver Medal,2,THOMPSON Jordan,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,05-05-1997,1917765,VVOWTEAM6---USA01,TRUE
11-08-2024,Silver Medal,2,WASHINGTON Haleigh,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,22-09-1995,1917766,VVOWTEAM6---USA01,TRUE
11-08-2024,Silver Medal,2,WONG-ORANTES Justine,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,06-10-1995,1917769,VVOWTEAM6---USA01,TRUE
11-08-2024,Silver Medal,2,POULTER Jordyn,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Volleyball,Women,HTEAM,/en/paris-2024/results/volleyball/women/fnl-000100--,31-07-1997,1917758,VVOWTEAM6---USA01,TRUE
